temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),group,Measured_DT41J_[C]
290.0,0.07,0.87,0.86,0.006,0.22,0.21,18.81954393554187,10.30102999566398,original,9.0
290.0,0.04,0.99,1.76,0.01,0.22,0.06,18.532754378992497,10.30102999566398,original,10.0
290.0,0.04,0.99,1.76,0.01,0.22,0.06,18.827369273053822,10.30102999566398,original,10.0
295.0,0.05,0.83,0.84,0.008,0.23,0.19,18.7419390777292,11.322551751641551,original,20.0
295.0,0.05,0.83,0.84,0.008,0.23,0.19,19.505149978319903,11.36316119910012,original,42.0
295.0,0.09,0.97,0.81,0.007,0.15,0.19,18.75204844781944,11.33266112173179,original,18.0
295.0,0.09,0.97,0.81,0.007,0.15,0.19,19.5092025223311,11.367213743111318,original,50.0
295.0,0.03,0.08,1.51,0.015,0.38,0.07,18.749736315569063,11.330348989481417,original,14.0
295.0,0.03,0.08,1.51,0.015,0.38,0.07,19.505149978319903,11.36316119910012,original,36.0
290.0,0.08,0.9,0.92,0.005,0.28,0.19,18.49276038902684,10.30102999566398,original,7.0
290.0,0.08,0.9,0.92,0.005,0.28,0.19,18.777426822389312,10.30102999566398,original,8.0
290.0,0.08,1.7,1.41,0.012,0.15,0.045,18.499687082618404,10.30102999566398,original,40.0
290.0,0.08,1.7,1.41,0.012,0.15,0.045,18.78175537465247,10.30102999566398,original,57.0
290.0,0.12,1.0,0.83,0.01,0.15,0.2,18.39794000867204,10.30102999566398,original,23.0
290.0,0.12,1.0,0.83,0.01,0.15,0.2,18.832508912706235,10.30102999566398,original,40.0
290.0,0.12,1.0,0.83,0.01,0.15,0.2,18.832508912706235,10.30102999566398,original,41.0
290.0,0.1,0.84,1.87,0.009,0.2,0.07,18.39794000867204,10.30102999566398,original,21.0
290.0,0.1,0.84,1.87,0.009,0.2,0.07,18.832508912706235,10.30102999566398,original,44.0
290.0,0.07,0.92,0.87,0.01,0.21,0.17,18.414973347970815,10.30102999566398,original,17.0
290.0,0.07,0.92,0.87,0.01,0.21,0.17,18.693726948923647,10.30102999566398,original,24.0
290.0,0.07,0.86,0.9,0.006,0.26,0.2,18.496929648073216,10.30102999566398,original,16.0
290.0,0.07,0.86,0.9,0.006,0.26,0.2,18.777426822389312,10.30102999566398,original,25.0
290.0,0.04,0.98,1.74,0.008,0.25,0.05,18.503790683057183,10.30102999566398,original,14.0
290.0,0.04,0.98,1.74,0.008,0.25,0.05,18.782472624166285,10.30102999566398,original,4.0
284.0,0.13,0.82,0.68,0.011,0.29,0.21,19.17609125905568,11.32221929473392,original,33.0
284.0,0.13,0.82,0.68,0.011,0.29,0.21,19.230448921378272,11.32221929473392,original,21.0
284.0,0.13,0.82,0.68,0.011,0.29,0.21,19.230448921378272,11.32221929473392,original,26.0
284.0,0.13,0.82,0.68,0.011,0.29,0.21,19.72427586960079,11.32221929473392,original,55.0
284.0,0.11,0.81,0.68,0.01,0.26,0.2,19.230448921378272,11.32221929473392,original,11.0
284.0,0.11,0.81,0.68,0.01,0.26,0.2,19.54406804435028,11.32221929473392,original,28.0
284.0,0.23,1.08,1.83,0.009,0.23,0.06,18.954242509439325,11.32221929473392,original,107.0
284.0,0.23,1.08,1.83,0.009,0.23,0.06,19.230448921378272,11.32221929473392,original,132.0
284.0,0.23,1.08,1.83,0.009,0.23,0.06,19.230448921378272,11.32221929473392,original,131.0
284.0,0.23,1.08,1.83,0.009,0.23,0.06,19.230448921378272,11.32221929473392,original,127.0
284.0,0.23,1.08,1.83,0.009,0.23,0.06,19.72427586960079,11.32221929473392,original,167.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,18.92427928606188,10.740362689494244,original,31.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.19033169817029,10.740362689494244,original,39.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.33041377334919,10.740362689494244,original,49.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.406540180433957,10.740362689494244,original,56.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.477121254719663,10.740362689494244,original,59.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.57403126772772,10.740362689494244,original,64.0
282.0,0.1,0.83,0.75,0.015,0.29,0.27,19.683947130751516,10.740362689494244,original,73.0
282.0,0.19,1.15,1.1,0.014,0.12,0.085,18.913813852383715,10.740362689494244,original,63.0
282.0,0.19,1.15,1.1,0.014,0.12,0.085,19.193124598354466,10.740362689494244,original,72.0
282.0,0.19,1.15,1.1,0.014,0.12,0.085,19.45484486000851,10.740362689494244,original,86.0
282.0,0.19,1.15,1.1,0.014,0.12,0.085,19.53402610605613,10.740362689494244,original,86.0
282.0,0.19,1.15,1.1,0.014,0.12,0.085,19.73239375982297,10.740362689494244,original,100.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,18.913813852383715,10.740362689494244,original,24.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.1846914308176,10.740362689494244,original,25.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.31175386105576,10.740362689494244,original,25.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.404833716619937,10.740362689494244,original,18.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.51587384371168,10.740362689494244,original,24.0
282.0,0.1,0.44,0.9,0.014,0.2,0.08,19.61384182187607,10.740362689494244,original,34.0
290.0,0.04,0.75,1.38,0.007,0.24,0.19,18.33645973384853,10.30102999566398,original,12.0
290.0,0.04,0.75,1.38,0.007,0.24,0.19,18.7979596437372,10.30102999566398,original,16.0
290.0,0.04,0.77,1.37,0.007,0.26,0.21,18.42160392686983,10.30102999566398,original,1.0
290.0,0.04,0.77,1.37,0.007,0.26,0.21,18.72427586960079,10.30102999566398,original,14.0
290.0,0.06,0.95,1.21,0.011,0.2,0.08,18.42160392686983,10.30102999566398,original,5.0
290.0,0.06,0.95,1.21,0.011,0.2,0.08,18.770852011642145,10.30102999566398,original,27.0
285.0,0.22,1.11,1.14,0.015,0.15,0.08,19.34635297445064,10.782789309760403,original,111.0
285.0,0.11,0.99,0.66,0.01,0.14,0.22,18.27875360095283,10.30102999566398,original,13.0
285.0,0.11,0.99,0.66,0.01,0.14,0.22,18.76342799356294,10.30102999566398,original,26.0
285.0,0.11,0.99,0.66,0.01,0.14,0.22,18.76342799356294,10.30102999566398,original,29.0
285.0,0.12,0.97,0.72,0.015,0.2,0.23,18.27875360095283,10.30102999566398,original,16.0
285.0,0.12,0.97,0.72,0.015,0.2,0.23,18.76342799356294,10.30102999566398,original,23.0
285.0,0.12,0.97,0.72,0.015,0.2,0.23,18.76342799356294,10.30102999566398,original,30.0
285.0,0.12,0.87,1.72,0.008,0.17,0.09,18.27875360095283,10.30102999566398,original,9.0
285.0,0.12,0.87,1.72,0.008,0.17,0.09,18.76342799356294,10.30102999566398,original,23.0
290.0,0.12,0.98,0.82,0.006,0.16,0.2,18.342422680822207,10.30102999566398,original,18.0
290.0,0.12,0.98,0.82,0.006,0.16,0.2,18.806179973983888,10.30102999566398,original,38.0
290.0,0.12,0.98,0.82,0.006,0.16,0.2,18.342422680822207,10.30102999566398,original,10.0
290.0,0.12,0.98,0.82,0.006,0.16,0.2,18.806179973983888,10.30102999566398,original,34.0
290.0,0.1,0.86,1.72,0.016,0.19,0.07,18.342422680822207,10.30102999566398,original,21.0
290.0,0.1,0.86,1.72,0.016,0.19,0.07,18.806179973983888,10.30102999566398,original,36.0
274.44444444444446,0.25,0.53,1.368,0.012,0.18,0.115,19.611723308007345,11.756890843878852,original,111.66666666666669
277.22222222222223,0.25,0.53,1.368,0.012,0.18,0.115,18.972202838379065,10.757392887808898,original,95.0
278.3333333333333,0.25,0.53,1.368,0.012,0.18,0.115,19.214843848047696,10.718214160366603,original,95.55555555555556
278.8888888888889,0.25,0.53,1.368,0.012,0.18,0.115,19.32014628611105,10.593452974562013,original,82.67777777777776
274.44444444444446,0.25,0.53,1.368,0.012,0.18,0.115,19.611723308007345,11.756890843878852,original,107.77777777777776
277.22222222222223,0.25,0.53,1.368,0.012,0.18,0.115,18.972202838379065,10.757392887808898,original,86.66666666666667
278.8888888888889,0.25,0.53,1.368,0.012,0.18,0.115,19.32014628611105,10.593452974562013,original,80.06666666666666
278.3333333333333,0.174,0.665,1.465,0.01,0.186,0.219,19.214843848047696,10.718214160366603,original,76.11111111111111
274.44444444444446,0.23,1.2,1.23,0.012,0.199,0.134,19.611723308007345,11.756890843878852,original,198.88888888888889
277.22222222222223,0.23,1.2,1.23,0.012,0.199,0.134,18.972202838379065,10.757392887808898,original,158.33333333333334
278.3333333333333,0.23,1.2,1.23,0.012,0.199,0.134,19.214843848047696,10.718214160366603,original,169.44444444444446
278.8888888888889,0.23,1.2,1.23,0.012,0.199,0.134,19.32014628611105,10.593452974562013,original,170.08333333333334
289.44444444444446,0.2,0.056,1.46,0.01,0.25,0.19,18.792391689498253,11.117493823507203,original,45.0
286.1111111111111,0.2,0.056,1.46,0.01,0.25,0.19,18.907411360774585,10.852302253071931,original,48.333333333333336
285.55555555555554,0.2,0.056,1.46,0.01,0.25,0.19,19.32633586092875,11.119959077895448,original,51.66666666666666
282.77777777777777,0.2,0.056,1.46,0.01,0.25,0.19,19.33041377334919,10.863124217859887,original,45.55555555555556
289.44444444444446,0.12,0.067,1.46,0.014,0.25,0.21,18.792391689498253,11.117493823507203,original,22.77777777777778
286.1111111111111,0.12,0.067,1.46,0.014,0.25,0.21,18.907411360774585,10.852302253071931,original,23.88888888888889
285.55555555555554,0.12,0.067,1.46,0.014,0.25,0.21,19.32633586092875,11.119959077895448,original,15.555555555555555
282.77777777777777,0.12,0.067,1.46,0.014,0.25,0.21,19.33041377334919,10.863124217859887,original,25.0
289.44444444444446,0.2,0.18,1.34,0.014,0.23,0.24,18.792391689498253,11.117493823507203,original,52.77777777777778
286.1111111111111,0.2,0.18,1.34,0.014,0.23,0.24,18.907411360774585,10.852302253071931,original,51.11111111111112
285.55555555555554,0.2,0.18,1.34,0.014,0.23,0.24,19.32633586092875,11.119959077895448,original,62.22222222222222
282.77777777777777,0.2,0.18,1.34,0.014,0.23,0.24,19.33041377334919,10.863124217859887,original,41.66666666666666
289.44444444444446,0.23,0.62,1.575,0.019,0.49,0.09,18.792391689498253,11.117493823507203,original,59.44444444444444
286.1111111111111,0.23,0.62,1.575,0.019,0.49,0.09,18.907411360774585,10.852302253071931,original,91.66666666666669
285.55555555555554,0.23,0.62,1.575,0.019,0.49,0.09,19.32633586092875,11.119959077895448,original,85.55555555555556
282.77777777777777,0.23,0.62,1.575,0.019,0.49,0.09,19.33041377334919,10.863124217859887,original,99.44444444444444
289.44444444444446,0.051,0.7,0.59,0.01,0.23,0.22,18.81358098856819,11.138683122577143,original,22.22222222222222
286.1111111111111,0.051,0.7,0.59,0.01,0.23,0.22,18.9329808219232,10.902695297945575,original,19.444444444444443
285.55555555555554,0.051,0.7,0.59,0.01,0.23,0.22,19.33445375115093,11.119643800580764,original,28.33333333333333
284.44444444444446,0.051,0.7,0.59,0.01,0.23,0.22,19.482873583608757,10.813805261278429,original,34.44444444444444
289.44444444444446,0.088,0.71,0.65,0.009,0.24,0.2,18.81358098856819,11.138683122577143,original,21.666666666666668
286.1111111111111,0.088,0.71,0.65,0.009,0.24,0.2,18.9329808219232,10.902695297945575,original,34.44444444444444
285.55555555555554,0.088,0.71,0.65,0.009,0.24,0.2,19.33445375115093,11.119643800580764,original,48.333333333333336
284.44444444444446,0.088,0.71,0.65,0.009,0.24,0.2,19.482873583608757,10.813805261278429,original,55.55555555555556
289.44444444444446,0.17,0.64,1.478,0.011,0.225,0.217,18.81358098856819,11.138683122577143,original,51.66666666666666
286.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.9329808219232,10.902695297945575,original,66.11111111111111
285.55555555555554,0.17,0.64,1.478,0.011,0.225,0.217,19.33445375115093,11.119643800580764,original,85.0
284.44444444444446,0.17,0.64,1.478,0.011,0.225,0.217,19.482873583608757,10.813805261278429,original,83.33333333333333
289.44444444444446,0.25,0.59,1.4,0.014,0.55,0.079,18.81358098856819,11.138683122577143,original,92.77777777777776
286.1111111111111,0.25,0.59,1.4,0.014,0.55,0.079,18.9329808219232,10.902695297945575,original,86.11111111111111
285.55555555555554,0.25,0.59,1.4,0.014,0.55,0.079,19.33445375115093,11.119643800580764,original,124.44444444444444
284.44444444444446,0.25,0.59,1.4,0.014,0.55,0.079,19.482873583608757,10.813805261278429,original,125.0
275.55555555555554,0.133,0.62,1.427,0.008,0.233,0.21,17.204119982655925,8.825917649107655,original,6.666666666666667
275.55555555555554,0.11,0.407,1.56,0.009,0.19,0.0,17.204119982655925,8.825917649107655,original,7.777777777777778
280.0,0.06,0.72,1.41,0.013,0.28,0.17,18.778151250383644,11.133216607770038,original,19.444444444444443
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.103803720955955,10.91391562189762,original,11.666666666666666
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.597695185925517,11.162877783274936,original,51.11111111111112
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.6232492903979,10.86628449012174,original,52.99444444444444
280.0,0.06,0.72,1.41,0.013,0.28,0.17,18.778151250383644,11.133216607770038,original,24.444444444444443
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.103803720955955,10.91391562189762,original,16.666666666666668
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.597695185925517,11.162877783274936,original,45.0
280.0,0.06,0.72,1.41,0.013,0.28,0.17,19.6232492903979,10.86628449012174,original,38.76111111111111
280.0,0.17,0.64,1.478,0.011,0.225,0.217,18.778151250383644,11.133216607770038,original,56.66666666666666
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.103803720955955,10.91391562189762,original,88.88888888888889
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.597695185925517,11.162877783274936,original,106.66666666666669
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.6232492903979,10.86628449012174,original,91.86111111111111
280.0,0.13,0.09,1.29,0.017,0.173,0.052,18.778151250383644,11.133216607770038,original,16.11111111111111
280.0,0.13,0.09,1.29,0.017,0.173,0.052,19.103803720955955,10.91391562189762,original,22.22222222222222
280.0,0.13,0.09,1.29,0.017,0.173,0.052,19.597695185925517,11.162877783274936,original,67.22222222222223
280.0,0.13,0.09,1.29,0.017,0.173,0.052,19.6232492903979,10.86628449012174,original,87.10555555555555
280.0,0.077,0.697,1.215,0.011,0.272,0.174,18.76715586608218,11.125334458892718,original,21.11111111111111
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.029383777685208,10.91462711909344,original,28.88888888888889
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.60422605308447,11.160936773998934,original,47.77777777777778
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.6170003411209,10.881656472696838,original,52.45555555555556
280.0,0.077,0.697,1.215,0.011,0.272,0.174,18.76715586608218,11.125334458892718,original,20.55555555555556
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.029383777685208,10.91462711909344,original,16.666666666666668
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.60422605308447,11.160936773998934,original,46.66666666666666
280.0,0.077,0.697,1.215,0.011,0.272,0.174,19.6170003411209,10.881656472696838,original,57.388888888888886
280.0,0.17,0.64,1.478,0.011,0.225,0.217,18.76715586608218,11.125334458892718,original,67.77777777777777
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.029383777685208,10.91462711909344,original,88.88888888888889
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.60422605308447,11.160936773998934,original,101.66666666666669
280.0,0.17,0.64,1.478,0.011,0.225,0.217,19.6170003411209,10.881656472696838,original,105.61111111111111
280.0,0.082,0.071,1.28,0.019,0.445,0.046,18.76715586608218,11.125334458892718,original,37.77777777777778
280.0,0.082,0.071,1.28,0.019,0.445,0.046,19.029383777685208,10.91462711909344,original,31.11111111111111
280.0,0.082,0.071,1.28,0.019,0.445,0.046,19.60422605308447,11.160936773998934,original,54.44444444444444
280.0,0.082,0.071,1.28,0.019,0.445,0.046,19.6170003411209,10.881656472696838,original,51.54444444444445
276.1111111111111,0.134,0.634,1.337,0.015,0.175,0.231,17.361727836017593,9.242157889844744,original,16.11111111111111
276.1111111111111,0.161,0.794,1.122,0.014,0.245,0.122,17.361727836017593,9.242157889844744,original,16.11111111111111
296.1111111111111,0.06,0.6,1.33,0.004,0.28,0.24,18.562292864456477,10.403570057451256,original,19.000000000000004
296.1111111111111,0.06,0.6,1.33,0.004,0.28,0.24,18.562292864456477,10.403570057451256,original,31.55555555555556
292.77777777777777,0.04,0.63,1.48,0.003,0.23,0.24,18.7979596437372,10.309703219135136,original,13.133333333333333
292.77777777777777,0.04,0.63,1.48,0.003,0.23,0.24,18.7979596437372,10.309703219135136,original,0.766666666666667
296.1111111111111,0.174,0.665,1.465,0.01,0.186,0.219,18.562292864456477,10.403570057451256,original,51.25555555555556
292.77777777777777,0.174,0.665,1.465,0.01,0.186,0.219,18.7979596437372,10.309703219135136,original,58.37222222222223
296.1111111111111,0.04,0.06,1.08,0.005,0.24,0.16,18.562292864456477,10.403570057451256,original,1.5555555555555536
292.77777777777777,0.04,0.06,1.08,0.005,0.24,0.16,18.7979596437372,10.309703219135136,original,-3.722222222222223
296.1111111111111,0.04,0.68,1.54,0.006,0.21,0.24,18.58771096501891,10.43184850522644,original,4.444444444444445
296.1111111111111,0.04,0.68,1.54,0.006,0.21,0.24,18.58771096501891,10.43184850522644,original,3.333333333333333
292.77777777777777,0.04,0.68,1.54,0.006,0.21,0.24,18.996511672154178,10.3408531641488,original,10.0
292.77777777777777,0.04,0.68,1.54,0.006,0.21,0.24,18.996511672154178,10.3408531641488,original,11.0
296.1111111111111,0.174,0.665,1.465,0.01,0.186,0.219,18.58771096501891,10.43184850522644,original,50.0
292.77777777777777,0.174,0.665,1.465,0.01,0.186,0.219,18.996511672154178,10.3408531641488,original,73.0
296.1111111111111,0.07,0.09,1.46,0.01,0.47,0.12,18.58771096501891,10.43184850522644,original,-2.2222222222222223
292.77777777777777,0.07,0.09,1.46,0.01,0.47,0.12,18.996511672154178,10.3408531641488,original,2.0
296.1111111111111,0.04,0.65,1.4,0.005,0.21,0.2,18.541579243946583,10.395389666896593,original,9.444444444444445
292.22222222222223,0.04,0.65,1.4,0.005,0.21,0.2,18.955687750313505,10.318578445211855,original,3.0
292.22222222222223,0.04,0.65,1.4,0.005,0.21,0.2,18.955687750313505,10.318578445211855,original,5.0
296.1111111111111,0.02,0.14,1.55,0.008,0.37,0.12,18.541579243946583,10.395389666896593,original,13.88888888888889
292.22222222222223,0.02,0.14,1.55,0.008,0.37,0.12,18.955687750313505,10.318578445211855,original,13.0
285.55555555555554,0.17,0.52,1.315,0.015,0.19,0.185,18.913813852383715,11.32408759612948,original,59.44444444444444
276.6666666666667,0.17,0.52,1.315,0.015,0.19,0.185,16.012837224705173,8.423110968450935,original,-5.0
285.55555555555554,0.17,0.52,1.315,0.015,0.19,0.185,19.626340367375043,11.53186644360494,original,91.66666666666669
276.6666666666667,0.17,0.52,1.315,0.015,0.19,0.185,16.740362689494244,8.419092433757777,original,1.6666666666666667
285.55555555555554,0.188,0.315,1.56,0.012,0.153,0.203,18.913813852383715,11.32408759612948,original,45.55555555555556
276.6666666666667,0.188,0.315,1.56,0.012,0.153,0.203,16.012837224705173,8.423110968450935,original,-7.222222222222222
285.55555555555554,0.188,0.315,1.56,0.012,0.153,0.203,19.56584781867352,11.471373894903412,original,86.11111111111111
276.6666666666667,0.188,0.315,1.56,0.012,0.153,0.203,16.740362689494244,8.419092433757777,original,-17.77777777777778
285.55555555555554,0.31,0.65,1.8,0.01,0.55,0.09,18.913813852383715,11.32408759612948,original,87.58888888888889
285.55555555555554,0.31,0.65,1.8,0.01,0.55,0.09,19.392696953259662,11.294740336641135,original,145.36666666666665
285.55555555555554,0.095,0.522,1.64,0.008,0.283,0.268,18.989004615698537,11.276880425213283,original,20.55555555555556
276.6666666666667,0.095,0.522,1.64,0.008,0.283,0.268,16.238046103128795,8.525921912643541,original,1.1111111111111112
285.55555555555554,0.095,0.522,1.64,0.008,0.283,0.268,19.63144376901317,11.478544172619424,original,29.444444444444443
276.6666666666667,0.095,0.522,1.64,0.008,0.283,0.268,16.81690383937566,8.567287781524785,original,0.5555555555555556
285.55555555555554,0.158,0.338,1.75,0.009,0.145,0.202,18.989004615698537,11.276880425213283,original,51.75555555555555
276.6666666666667,0.158,0.338,1.75,0.009,0.145,0.202,16.238046103128795,8.525921912643541,original,18.42222222222222
285.55555555555554,0.158,0.338,1.75,0.009,0.145,0.202,19.595496221825574,11.442596625431827,original,83.42222222222222
276.6666666666667,0.158,0.338,1.75,0.009,0.145,0.202,16.81690383937566,8.567287781524785,original,17.866666666666664
285.55555555555554,0.26,0.6,1.88,0.013,0.3,0.09,18.989004615698537,11.276880425213283,original,101.66666666666669
285.55555555555554,0.26,0.6,1.88,0.013,0.3,0.09,19.401400540781545,11.248500944387796,original,119.44444444444444
278.8888888888889,0.08,0.67,1.3,0.007,0.28,0.18,18.06445798922692,9.562190850182043,original,22.133333333333336
278.8888888888889,0.059,0.93,1.32,0.009,0.4,0.09,18.06445798922692,9.562190850182043,original,25.71666666666666
283.2,0.08,0.88,0.76,0.006,0.19,0.18,18.851258348719075,11.155336037465062,original,21.0
283.2,0.08,0.88,0.76,0.006,0.19,0.18,19.633468455579585,11.155336037465062,original,45.0
283.2,0.08,0.88,0.76,0.006,0.19,0.18,19.806179973983888,11.155336037465062,original,69.0
283.2,0.08,0.88,0.76,0.006,0.19,0.18,19.869231719730976,11.155336037465062,original,68.0
283.2,0.1,0.9,0.74,0.006,0.19,0.19,18.851258348719075,11.155336037465062,original,30.0
283.2,0.1,0.9,0.74,0.006,0.19,0.19,19.633468455579585,11.155336037465062,original,62.0
283.2,0.1,0.9,0.74,0.006,0.19,0.19,19.806179973983888,11.155336037465062,original,86.0
283.2,0.1,0.9,0.74,0.006,0.19,0.19,19.869231719730976,11.155336037465062,original,77.0
283.2,0.08,1.58,1.46,0.009,0.21,0.052,18.851258348719075,11.155336037465062,original,66.0
283.2,0.08,1.58,1.46,0.009,0.21,0.052,19.633468455579585,11.155336037465062,original,187.0
283.2,0.08,1.58,1.46,0.009,0.21,0.052,19.806179973983888,11.155336037465062,original,230.0
283.2,0.08,1.58,1.46,0.009,0.21,0.052,19.806179973983888,11.155336037465062,original,253.0
283.2,0.08,1.58,1.46,0.009,0.21,0.052,19.869231719730976,11.155336037465062,original,230.0
285.6,0.09,0.88,0.71,0.006,0.2,0.21,19.518513939877888,11.14921911265538,original,41.0
285.6,0.09,0.88,0.71,0.006,0.2,0.21,19.778151250383644,11.14921911265538,original,61.0
285.6,0.09,0.88,0.71,0.006,0.2,0.21,19.86332286012045,11.14921911265538,original,76.0
285.6,0.1,0.88,0.75,0.006,0.18,0.21,19.518513939877888,11.14921911265538,original,63.0
285.6,0.1,0.88,0.75,0.006,0.18,0.21,19.778151250383644,11.14921911265538,original,82.0
285.6,0.1,0.88,0.75,0.006,0.18,0.21,19.86332286012045,11.14921911265538,original,104.0
285.6,0.05,1.66,1.35,0.0015,0.14,0.068,19.518513939877888,11.14921911265538,original,125.0
285.6,0.05,1.66,1.35,0.0015,0.14,0.068,19.7160033436348,11.14921911265538,original,155.0
285.6,0.05,1.66,1.35,0.0015,0.14,0.068,19.778151250383644,11.14921911265538,original,184.0
285.6,0.05,1.66,1.35,0.0015,0.14,0.068,19.86332286012045,11.14921911265538,original,194.0
292.77777777777777,0.12,0.6,1.26,0.013,0.15,0.2,18.60097289568675,10.920322700806608,original,19.444444444444443
292.77777777777777,0.12,0.6,1.26,0.013,0.15,0.2,18.81954393554187,10.959009492588908,original,32.22222222222222
292.22222222222223,0.12,0.6,1.26,0.013,0.15,0.2,19.152288344383056,10.965952776233054,original,38.888888888888886
292.77777777777777,0.31,0.59,1.49,0.016,0.52,0.09,18.60097289568675,10.920322700806608,original,63.888888888888886
292.77777777777777,0.31,0.59,1.49,0.016,0.52,0.09,18.81954393554187,10.959009492588908,original,82.77777777777777
292.22222222222223,0.31,0.59,1.49,0.016,0.52,0.09,19.152288344383056,10.965952776233054,original,91.66666666666669
281.1111111111111,0.241,0.528,1.497,0.013,0.285,0.235,18.40312052117582,10.862921229082223,original,60.55555555555556
281.1111111111111,0.241,0.528,1.497,0.013,0.285,0.235,19.093421685162237,10.816463827843224,original,100.55555555555556
281.6666666666667,0.241,0.528,1.497,0.013,0.285,0.235,19.294466226161592,10.7582331212856,original,97.0222222222222
281.1111111111111,0.235,0.525,1.467,0.016,0.305,0.22,18.40312052117582,10.862921229082223,original,49.44444444444444
281.1111111111111,0.235,0.525,1.467,0.016,0.305,0.22,19.093421685162237,10.816463827843224,original,87.77777777777777
281.1111111111111,0.22,0.508,1.22,0.012,0.27,0.2,18.40312052117582,10.862921229082223,original,37.77777777777778
281.1111111111111,0.22,0.508,1.22,0.012,0.27,0.2,18.93247376467715,10.877364656974498,original,63.333333333333336
281.1111111111111,0.22,0.508,1.22,0.012,0.27,0.2,19.093421685162237,10.816463827843224,original,59.44444444444444
281.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.40312052117582,10.862921229082223,original,37.22222222222222
281.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.93247376467715,10.877364656974498,original,72.77777777777777
281.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.093421685162237,10.816463827843224,original,75.0
281.6666666666667,0.17,0.64,1.478,0.011,0.225,0.217,19.294466226161592,10.7582331212856,original,80.27777777777777
281.1111111111111,0.16,1.26,1.21,0.019,0.165,0.15,18.93247376467715,10.877364656974498,original,103.33333333333331
281.6666666666667,0.16,1.26,1.21,0.019,0.165,0.15,19.294466226161592,10.7582331212856,original,128.77222222222224
285.0,0.117,0.617,1.359,0.01,0.275,0.235,18.42651126136457,10.848523408381585,original,31.11111111111111
283.8888888888889,0.117,0.617,1.359,0.01,0.275,0.235,18.75511226639507,10.824941895300716,original,35.55555555555556
282.77777777777777,0.117,0.617,1.359,0.01,0.275,0.235,19.045322978786658,10.754124682353035,original,48.888888888888886
282.22222222222223,0.117,0.617,1.359,0.01,0.275,0.235,19.255272505103303,10.723042142680988,original,55.95555555555556
285.0,0.117,0.617,1.359,0.01,0.275,0.235,18.42651126136457,10.848523408381585,original,42.22222222222222
283.8888888888889,0.117,0.617,1.359,0.01,0.275,0.235,18.75511226639507,10.824941895300716,original,55.55555555555556
282.77777777777777,0.117,0.617,1.359,0.01,0.275,0.235,19.045322978786658,10.754124682353035,original,70.55555555555556
282.22222222222223,0.117,0.617,1.359,0.01,0.275,0.235,19.255272505103303,10.723042142680988,original,71.57222222222221
285.0,0.254,0.726,1.285,0.015,0.247,0.103,18.42651126136457,10.848523408381585,original,80.55555555555556
283.8888888888889,0.254,0.726,1.285,0.015,0.247,0.103,18.75511226639507,10.824941895300716,original,100.0
282.77777777777777,0.254,0.726,1.285,0.015,0.247,0.103,19.045322978786658,10.754124682353035,original,104.44444444444444
282.22222222222223,0.254,0.726,1.285,0.015,0.247,0.103,19.255272505103303,10.723042142680988,original,106.38333333333333
292.77777777777777,0.07,0.59,1.45,0.007,0.24,0.2,18.49276038902684,11.034912389770376,original,1.4444444444444446
292.77777777777777,0.07,0.59,1.45,0.007,0.24,0.2,19.11394335230684,10.86928155019774,original,5.611111111111111
292.77777777777777,0.07,0.59,1.45,0.007,0.24,0.2,18.49276038902684,11.034912389770376,original,36.61111111111111
292.77777777777777,0.07,0.59,1.45,0.007,0.24,0.2,19.11394335230684,10.86928155019774,original,39.99999999999999
